"pmid","nct_id","reference_type","cite_count"
27570090,"NCT00986154","one-to-one",NA
27571048,"NCT00738179","one-to-one",NA
27571048,"NCT00738179","one-to-one",NA
27571048,"NCT00738179","one-to-one",NA
27572401,"NCT00458393","one-to-one",NA
27572401,"NCT01772823","one-to-one",NA
27573565,"NCT00401362","one-to-one",NA
27573636,"NCT00449865","one-to-one",NA
27576780,"NCT01570777","one-to-one",NA
27577112,"NCT00970866","one-to-one",NA
27577112,"NCT01239693","one-to-one",NA
27578134,"NCT00607373","one-to-one",NA
27578134,"NCT00694109","one-to-one",NA
27578134,"NCT00794664","one-to-one",NA
27578134,"NCT00607373","one-to-one",NA
27578134,"NCT00794664","one-to-one",NA
27578134,"NCT00694109","one-to-one",NA
27579634,"NCT01462344","one-to-one",NA
27579635,"NCT01444430","one-to-one",NA
27581531,"NCT01538446","one-to-one",NA
27586634,"NCT01083563","one-to-one",10
27586634,"NCT01083563","one-to-one",10
27587547,"NCT00292552","one-to-one",NA
27600181,"NCT00935077","one-to-one",NA
27600862,"NCT01106690","one-to-one",NA
27600862,"NCT01081834","one-to-one",NA
27600862,"NCT01106677","one-to-one",NA
27600862,"NCT01106625","one-to-one",NA
27601428,"NCT00530894","one-to-one",NA
27602207,"NCT01863394","one-to-one",NA
27604773,"NCT01023646","one-to-one",NA
27604773,"NCT01023646","one-to-one",NA
27609408,"NCT01928771","one-to-one",NA
27618681,"NCT01009606","one-to-one",NA
27620390,"NCT00133692","one-to-one",NA
27622699,"NCT01563029","one-to-one",NA
27647168,"NCT01090362","one-to-one",NA
27647168,"NCT01090362","one-to-one",NA
27655918,"NCT00491036","one-to-one",NA
27655918,"NCT00491036","one-to-one",NA
27656000,"NCT00000560","one-to-one",NA
27658870,"NCT00458393","one-to-one",NA
27659698,"NCT00395135","one-to-one",NA
27659698,"NCT00603291","one-to-one",NA
27659698,"NCT00603291","one-to-one",NA
27659698,"NCT00395135","one-to-one",NA
27669027,"NCT00292552","one-to-one",NA
27696724,"NCT00236028","one-to-one",NA
27702847,"NCT01014741","one-to-one",NA
27702847,"NCT01014741","one-to-one",NA
27703033,"NCT01514656","one-to-one",NA
27716343,"NCT00292552","one-to-one",NA
27729579,"NCT00794885","one-to-one",NA
27733347,"NCT01174550","one-to-one",NA
27733347,"NCT01174550","one-to-one",NA
27754946,"NCT00837798","one-to-one",NA
27754946,"NCT00837798","one-to-one",NA
27756421,"NCT01527916","one-to-one",NA
27758945,"NCT00860366","one-to-one",NA
27758945,"NCT00860366","one-to-one",NA
27758945,"NCT00860366","one-to-one",NA
27760796,"NCT00394706","one-to-one",NA
27765312,"NCT00526474","one-to-one",NA
27765312,"NCT00526474","one-to-one",NA
27765312,"NCT00526474","one-to-one",NA
27768831,"NCT01770106","one-to-one",NA
27768852,"NCT00560859","one-to-one",NA
27768852,"NCT00560859","one-to-one",NA
27770771,"NCT01808313","one-to-one",NA
27777279,"NCT01644188","one-to-one",NA
27788847,"NCT01362738","one-to-one",NA
27788847,"NCT01362738","one-to-one",NA
27792741,"NCT01090362","one-to-one",NA
27792741,"NCT01090362","one-to-one",NA
27795384,"NCT01543178","one-to-one",NA
27798342,"NCT00524446","one-to-one",NA
27798342,"NCT00524446","one-to-one",NA
27799230,"NCT00799396","one-to-one",NA
27807925,"NCT01859013","one-to-one",NA
27807925,"NCT01859013","one-to-one",NA
27811072,"NCT00560859","one-to-one",NA
27811072,"NCT00560859","one-to-one",NA
27811319,"NCT01505114","one-to-one",NA
27815268,"NCT00699998","one-to-one",NA
27815268,"NCT00699998","one-to-one",NA
27823681,"NCT01777503","one-to-one",NA
27823681,"NCT01777503","one-to-one",NA
27829430,"NCT01239693","one-to-one",NA
27831492,"NCT00716079","one-to-one",NA
27831492,"NCT00716079","one-to-one",NA
27831492,"NCT00716079","one-to-one",NA
27832062,"NCT01116856","one-to-one",NA
27832062,"NCT01116856","one-to-one",NA
27834743,"NCT01778335","one-to-one",NA
27834743,"NCT01778335","one-to-one",NA
27834743,"NCT01778335","one-to-one",NA
27834750,"NCT01282242","one-to-one",NA
27834750,"NCT01282242","one-to-one",NA
27840336,"NCT01732822","one-to-one",NA
27843564,"NCT01790854","one-to-one",NA
27860160,"NCT01136785","one-to-one",NA
27860160,"NCT01136785","one-to-one",NA
27860389,"NCT02687178","one-to-one",NA
27860410,"NCT01709578","one-to-one",NA
27872236,"NCT01995383","one-to-one",NA
27878892,"NCT00292552","one-to-one",NA
27887774,"NCT02007629","one-to-one",NA
27888608,"NCT01041950","one-to-one",NA
27888608,"NCT01041950","one-to-one",NA
27888608,"NCT01041950","one-to-one",NA
27888609,"NCT00395135","one-to-one",NA
27888609,"NCT00603291","one-to-one",NA
27888609,"NCT00603291","one-to-one",NA
27888609,"NCT00395135","one-to-one",NA
27890487,"NCT00700856","one-to-one",NA
27890487,"NCT00700856","one-to-one",NA
27891230,"NCT01330381","one-to-one",0
27893045,"NCT00000542","one-to-one",NA
27893045,"NCT00000542","one-to-one",NA
27893045,"NCT00000542","one-to-one",NA
27894327,"NCT01689077","one-to-one",NA
27894327,"NCT01689077","one-to-one",NA
27909081,"NCT00720798","one-to-one",NA
27914971,"NCT00811733","one-to-one",NA
27914971,"NCT00811733","one-to-one",NA
27919055,"NCT00226096","one-to-one",NA
27919055,"NCT00716079","one-to-one",NA
27919055,"NCT00716079","one-to-one",NA
27919055,"NCT00226096","one-to-one",NA
27919055,"NCT00716079","one-to-one",NA
27919055,"NCT00226096","one-to-one",NA
27924049,"NCT01778335","one-to-one",NA
27924049,"NCT01778335","one-to-one",NA
27924049,"NCT01778335","one-to-one",NA
27928583,"NCT00491036","one-to-one",NA
27928583,"NCT00491036","one-to-one",NA
27932413,"NCT00391872","one-to-one",NA
27932413,"NCT00391872","one-to-one",NA
27959717,"NCT01732822","one-to-one",NA
27959728,"NCT02463227","one-to-one",NA
27965782,"NCT02191111","one-to-one",NA
27977934,"NCT01081834","one-to-one",NA
27977934,"NCT01106677","one-to-one",NA
27977934,"NCT01106625","one-to-one",NA
27977934,"NCT01106690","one-to-one",NA
28007741,"NCT00638794","one-to-one",NA
28010726,"NCT01060098","one-to-one",NA
28011757,"NCT00855465","one-to-one",NA
28017714,"NCT00530894","one-to-one",NA
28028150,"NCT01657461","one-to-one",NA
28028150,"NCT01657461","one-to-one",NA
28028150,"NCT01657461","one-to-one",NA
28030716,"NCT00000620","one-to-one",NA
28030716,"NCT00000620","one-to-one",NA
28031392,"NCT02077582","one-to-one",NA
28031392,"NCT02077582","one-to-one",NA
28031392,"NCT02077582","one-to-one",NA
28039187,"NCT01178073","one-to-one",NA
28040280,"NCT01305785","one-to-one",NA
28040280,"NCT01305785","one-to-one",NA
28061830,"NCT02084524","one-to-one",NA
28065396,"NCT00667992","one-to-one",NA
28065396,"NCT01216579","one-to-one",NA
28065396,"NCT00995657","one-to-one",NA
28066274,"NCT01850875","one-to-one",NA
28066274,"NCT01850875","one-to-one",NA
28073769,"NCT00658515","one-to-one",NA
28074139,"NCT02052037","one-to-one",NA
28086164,"NCT01118962","one-to-one",NA
28086164,"NCT01118962","one-to-one",NA
28089149,"NCT00089895","one-to-one",NA
28089149,"NCT00089895","one-to-one",NA
28089180,"NCT01515657","one-to-one",NA
28090293,"NCT00887978","one-to-one",NA
28095801,"NCT01239693","one-to-one",NA
28115517,"NCT01570777","one-to-one",NA
28122783,"NCT00794885","one-to-one",NA
28129246,"NCT01508754","one-to-one",NA
28129246,"NCT01508754","one-to-one",NA
28129246,"NCT01508754","one-to-one",NA
28148501,"NCT00794885","one-to-one",NA
28153005,"NCT02392767","one-to-one",NA
28153005,"NCT02392767","one-to-one",NA
28153828,"NCT01451203","one-to-one",NA
28169880,"NCT01840072","one-to-one",NA
28169880,"NCT01840072","one-to-one",NA
28169880,"NCT01840072","one-to-one",NA
28174212,"NCT00491036","one-to-one",NA
28174212,"NCT00491036","one-to-one",NA
28183347,"NCT02303964","one-to-one",NA
28193677,"NCT00638794","one-to-one",NA
28197834,"NCT01081834","one-to-one",NA
28197834,"NCT01106677","one-to-one",NA
28197834,"NCT01106625","one-to-one",NA
28197834,"NCT01106690","one-to-one",NA
28199464,"NCT01174550","one-to-one",NA
28199464,"NCT01174550","one-to-one",NA
28199697,"NCT00560859","one-to-one",NA
28199697,"NCT00560859","one-to-one",NA
28202051,"NCT00979199","one-to-one",8
28202051,"NCT00979199","one-to-one",8
28202475,"NCT01023646","one-to-one",NA
28202475,"NCT01023646","one-to-one",NA
28203689,"NCT02675972","one-to-one",NA
28203689,"NCT02675972","one-to-one",NA
28214794,"NCT00159835","one-to-one",NA
28214794,"NCT00327691","one-to-one",NA
28214794,"NCT00327691","one-to-one",NA
28228428,"NCT00438113","one-to-one",NA
28228428,"NCT00438113","one-to-one",NA
28231027,"NCT02034357","one-to-one",NA
28231027,"NCT02034357","one-to-one",NA
28231815,"NCT02909920","one-to-one",NA
28231831,"NCT02383238","one-to-one",NA
28235817,"NCT00716079","one-to-one",NA
28235817,"NCT00716079","one-to-one",NA
28235817,"NCT00716079","one-to-one",NA
28236727,"NCT01261325","one-to-one",NA
28236727,"NCT01261325","one-to-one",NA
28237085,"NCT00970866","one-to-one",NA
28237085,"NCT01239693","one-to-one",NA
28241780,"NCT02311985","one-to-one",NA
28241822,"NCT01081834","one-to-one",NA
28241822,"NCT01106677","one-to-one",NA
28241822,"NCT01106625","one-to-one",NA
28241822,"NCT01106690","one-to-one",NA
28243468,"NCT02109666","one-to-one",NA
28243592,"NCT01061931","one-to-one",NA
28243592,"NCT01061931","one-to-one",NA
28245880,"NCT03036020","one-to-one",NA
28245880,"NCT03036020","one-to-one",NA
28251157,"NCT02729649","one-to-one",NA
28251157,"NCT02729649","one-to-one",NA
28255449,"NCT00913458","one-to-one",NA
28259496,"NCT01357343","one-to-one",NA
28259496,"NCT01357343","one-to-one",NA
28264833,"NCT01090362","one-to-one",NA
28264833,"NCT01090362","one-to-one",NA
28275100,"NCT00970866","one-to-one",NA
28275197,"NCT02077582","one-to-one",NA
28275197,"NCT02077582","one-to-one",NA
28275197,"NCT02077582","one-to-one",NA
28283606,"NCT01657461","one-to-one",NA
28283606,"NCT01657461","one-to-one",NA
28283606,"NCT01657461","one-to-one",NA
28288074,"NCT01507662","one-to-one",NA
28288963,"NCT00638794","one-to-one",NA
28288974,"NCT00794885","one-to-one",NA
28291376,"NCT00429884","one-to-one",NA
28291376,"NCT00429884","one-to-one",NA
28292754,"NCT00251251","one-to-one",NA
28306389,"NCT02597127","one-to-one",NA
28306389,"NCT02597127","one-to-one",NA
28317031,"NCT00872469","one-to-one",NA
28317415,"NCT02348723","one-to-one",NA
28317415,"NCT02348723","one-to-one",NA
28326189,"NCT01709578","one-to-one",NA
28327140,"NCT01081834","one-to-one",NA
28327140,"NCT01106677","one-to-one",NA
28327140,"NCT01106625","one-to-one",NA
28327140,"NCT01106690","one-to-one",NA
28345429,"NCT00860366","one-to-one",NA
28345429,"NCT00860366","one-to-one",NA
28345429,"NCT00860366","one-to-one",NA
28345809,"NCT00603291","one-to-one",NA
28345809,"NCT00603291","one-to-one",NA
28351962,"NCT00059306","one-to-one",NA
28351962,"NCT00059306","one-to-one",NA
28359513,"NCT00047437","one-to-one",NA
28360116,"NCT00794885","one-to-one",NA
28363682,"NCT00722319","one-to-one",NA
28363682,"NCT00722319","one-to-one",NA
28364045,"NCT02073422","one-to-one",NA
28364045,"NCT02073422","one-to-one",NA
28371205,"NCT02201004","one-to-one",NA
28376791,"NCT01208025","one-to-one",NA
28376791,"NCT01208025","one-to-one",NA
28379800,"NCT00327691","one-to-one",NA
28379800,"NCT00327691","one-to-one",NA
28381506,"NCT00818662","one-to-one",NA
28381584,"NCT00699998","one-to-one",NA
28381584,"NCT00699998","one-to-one",NA
28389572,"NCT01174550","one-to-one",NA
28389572,"NCT01174550","one-to-one",NA
28390695,"NCT00153101","one-to-one",NA
28400368,"NCT00699998","one-to-one",NA
28400368,"NCT00699998","one-to-one",NA
28403822,"NCT01345409","one-to-one",NA
28403822,"NCT01345409","one-to-one",NA
28405611,"NCT00643890","one-to-one",NA
28408020,"NCT00491036","one-to-one",NA
28408020,"NCT00491036","one-to-one",NA
28411246,"NCT00391872","one-to-one",NA
28411246,"NCT00391872","one-to-one",NA
28411261,"NCT01917955","one-to-one",NA
28411261,"NCT01917955","one-to-one",NA
28413832,"NCT00872469","one-to-one",NA
28430947,"NCT00000542","one-to-one",NA
28430947,"NCT00000542","one-to-one",NA
28430947,"NCT00000542","one-to-one",NA
28438154,"NCT00292552","one-to-one",NA
28438723,"NCT00747838","one-to-one",NA
28438723,"NCT00747838","one-to-one",NA
28441695,"NCT02001532","one-to-one",NA
28441695,"NCT02001532","one-to-one",NA
28441944,"NCT02460848","one-to-one",NA
28446382,"NCT02169778","one-to-one",NA
28454828,"NCT00047437","one-to-one",NA
28456509,"NCT00872469","one-to-one",NA
28465460,"NCT01657461","one-to-one",NA
28465460,"NCT01657461","one-to-one",NA
28465460,"NCT01657461","one-to-one",NA
28465824,"NCT00713843","one-to-one",NA
28465824,"NCT00713843","one-to-one",NA
28467527,"NCT00530894","one-to-one",NA
28471765,"NCT00001137","one-to-one",NA
28489464,"NCT01505010","one-to-one",NA
28494751,"NCT00782340","one-to-one",NA
28494751,"NCT00633880","one-to-one",NA
28494751,"NCT00782340","one-to-one",NA
28494751,"NCT00633880","one-to-one",NA
28495896,"NCT00638794","one-to-one",NA
28498942,"NCT01326650","one-to-one",NA
28502280,"NCT03011762","one-to-one",NA
28507269,"NCT01464788","one-to-one",NA
28507269,"NCT01464788","one-to-one",NA
28511288,"NCT02155894","one-to-one",NA
28513068,"NCT01029561","one-to-one",NA
28513068,"NCT01029561","one-to-one",NA
28513068,"NCT01029561","one-to-one",NA
28515099,"NCT00699998","one-to-one",NA
28515099,"NCT00699998","one-to-one",NA
28522085,"NCT01659671","one-to-one",NA
28531241,"NCT00000542","one-to-one",NA
28531241,"NCT00000542","one-to-one",NA
28531241,"NCT00000542","one-to-one",NA
28536944,"NCT02083757","one-to-one",NA
28539168,"NCT01404195","one-to-one",NA
28539168,"NCT01404195","one-to-one",NA
28545407,"NCT00774566","one-to-one",NA
28545407,"NCT00774566","one-to-one",NA
28548301,"NCT01332175","one-to-one",14
28548301,"NCT02050425","one-to-one",14
28548301,"NCT01332175","one-to-one",14
28548301,"NCT02050425","one-to-one",14
28556581,"NCT01106014","one-to-one",NA
28561039,"NCT01116856","one-to-one",NA
28561039,"NCT01116856","one-to-one",NA
28573377,"NCT01507662","one-to-one",NA
28573499,"NCT00159835","one-to-one",NA
28573499,"NCT00327691","one-to-one",NA
28573499,"NCT00327691","one-to-one",NA
28576452,"NCT01993940","one-to-one",NA
28581691,"NCT01253811","one-to-one",NA
28589238,"NCT01543178","one-to-one",NA
28593326,"NCT00561678","one-to-one",NA
28593326,"NCT00561678","one-to-one",NA
28599665,"NCT01863576","one-to-one",NA
28600696,"NCT01873443","one-to-one",NA
28607125,"NCT00794885","one-to-one",NA
28609404,"NCT02063880","one-to-one",NA
28611080,"NCT00660647","one-to-one",NA
28611687,"NCT00483808","one-to-one",NA
28619115,"NCT02767739","one-to-one",NA
28620779,"NCT01507662","one-to-one",NA
28627980,"NCT00133718","one-to-one",NA
28636405,"NCT01752556","one-to-one",NA
28636405,"NCT01752556","one-to-one",NA
28637670,"NCT01274182","one-to-one",NA
28639995,"NCT00458393","one-to-one",NA
28645291,"NCT01330238","one-to-one",4
28645291,"NCT01330238","one-to-one",4
28689179,"NCT00986154","one-to-one",NA
28693366,"NCT02104947","one-to-one",NA
28698916,"NCT00970866","one-to-one",NA
28701528,"NCT00530894","one-to-one",NA
28712000,"NCT00449865","one-to-one",NA
28724309,"NCT01390727","one-to-one",NA
28724309,"NCT01390727","one-to-one",NA
28728565,"NCT01034137","one-to-one",NA
28742911,"NCT01689077","one-to-one",NA
28742911,"NCT01689077","one-to-one",NA
28743190,"NCT00738179","one-to-one",NA
28743190,"NCT00738179","one-to-one",NA
28743190,"NCT00738179","one-to-one",NA
28753067,"NCT01966549","one-to-one",NA
28754155,"NCT02580851","one-to-one",NA
28761662,"NCT02052037","one-to-one",NA
28761675,"NCT00391872","one-to-one",NA
28761675,"NCT00391872","one-to-one",NA
28774394,"NCT00000560","one-to-one",NA
28780236,"NCT01949948","one-to-one",NA
28780236,"NCT01949948","one-to-one",NA
28780236,"NCT01949948","one-to-one",NA
28781108,"NCT01971242","one-to-one",NA
28785295,"NCT01656850","one-to-one",NA
28790131,"NCT02082704","one-to-one",NA
28794206,"NCT01239693","one-to-one",NA
28798089,"NCT02047071","one-to-one",NA
28798089,"NCT02047071","one-to-one",NA
28801393,"NCT02480062","one-to-one",NA
28815625,"NCT02511249","one-to-one",NA
28815625,"NCT02511249","one-to-one",NA
28815625,"NCT02511249","one-to-one",NA
28818881,"NCT01106014","one-to-one",NA
28828489,"NCT01505114","one-to-one",NA
28830251,"NCT01459900","one-to-one",NA
28832365,"NCT00000620","one-to-one",NA
28832365,"NCT00000620","one-to-one",NA
28835271,"NCT01326650","one-to-one",NA
28836340,"NCT03124017","one-to-one",NA
28838846,"NCT01174550","one-to-one",NA
28838846,"NCT01174550","one-to-one",NA
28842973,"NCT01727297","one-to-one",NA
28842973,"NCT01727297","one-to-one",NA
28847895,"NCT01174550","one-to-one",NA
28847895,"NCT01174550","one-to-one",NA
28850429,"NCT00713843","one-to-one",NA
28850429,"NCT00713843","one-to-one",NA
28864691,"NCT02900729","one-to-one",NA
28889107,"NCT02007629","one-to-one",NA
28893134,"NCT02105961","one-to-one",NA
28893134,"NCT02105948","one-to-one",NA
28893386,"NCT02511249","one-to-one",NA
28893386,"NCT02511249","one-to-one",NA
28893386,"NCT02511249","one-to-one",NA
28899524,"NCT00051363","one-to-one",NA
28899524,"NCT00051363","one-to-one",NA
28903959,"NCT01023646","one-to-one",NA
28903959,"NCT01023646","one-to-one",NA
28914104,"NCT01116856","one-to-one",NA
28914104,"NCT01116856","one-to-one",NA
28915080,"NCT02559791","one-to-one",NA
28917544,"NCT00700856","one-to-one",NA
28917544,"NCT00700856","one-to-one",NA
28919061,"NCT02268214","one-to-one",NA
28919061,"NCT02268214","one-to-one",NA
28923060,"NCT00717730","one-to-one",NA
28923906,"NCT02471963","one-to-one",NA
28932270,"NCT01543178","one-to-one",NA
28939546,"NCT02976376","one-to-one",4
28939546,"NCT02976376","one-to-one",4
28939617,"NCT00000620","one-to-one",NA
28939617,"NCT00000620","one-to-one",NA
28946832,"NCT02586415","one-to-one",NA
28946832,"NCT02586415","one-to-one",NA
28946832,"NCT02586415","one-to-one",NA
28950344,"NCT01090362","one-to-one",NA
28950344,"NCT01090362","one-to-one",NA
28952914,"NCT02388061","one-to-one",NA
28952914,"NCT02388061","one-to-one",NA
28952914,"NCT02388061","one-to-one",NA
28954920,"NCT00000542","one-to-one",NA
28954920,"NCT00000542","one-to-one",NA
28954920,"NCT00000542","one-to-one",NA
28958347,"NCT00047437","one-to-one",NA
28958801,"NCT00605163","one-to-one",NA
28965093,"NCT01174550","one-to-one",NA
28965093,"NCT01174550","one-to-one",NA
28968888,"NCT00870363","one-to-one",NA
28970291,"NCT01326949","one-to-one",NA
28972194,"NCT00449865","one-to-one",NA
28973520,"NCT00530894","one-to-one",NA
28978680,"NCT00970866","one-to-one",NA
28978680,"NCT01239693","one-to-one",NA
28978680,"NCT00945698","one-to-one",NA
28988197,"NCT01452750","one-to-one",NA
28988197,"NCT01456260","one-to-one",NA
29018022,"NCT00794885","one-to-one",NA
29018027,"NCT01570777","one-to-one",NA
29020329,"NCT01751646","one-to-one",NA
29020361,"NCT00495651","one-to-one",NA
29021311,"NCT01778335","one-to-one",NA
29021311,"NCT01778335","one-to-one",NA
29021311,"NCT01778335","one-to-one",NA
29029185,"NCT01034137","one-to-one",NA
29029606,"NCT01312233","one-to-one",NA
29029606,"NCT01312233","one-to-one",NA
29030456,"NCT00794885","one-to-one",NA
29038203,"NCT00371293","one-to-one",NA
29038203,"NCT00371293","one-to-one",NA
29055890,"NCT00394706","one-to-one",NA
29065142,"NCT01923610","one-to-one",NA
29067298,"NCT02061878","one-to-one",NA
29071331,"NCT00658515","one-to-one",NA
29073347,"NCT01972568","one-to-one",NA
29086484,"NCT02578199","one-to-one",NA
29089344,"NCT01174550","one-to-one",NA
29089344,"NCT01174550","one-to-one",NA
29093068,"NCT01249404","one-to-one",NA
29093068,"NCT01251367","one-to-one",NA
29093068,"NCT01251367","one-to-one",NA
29093068,"NCT01249404","one-to-one",NA
29093068,"NCT01251367","one-to-one",NA
29094152,"NCT00047437","one-to-one",NA
29095992,"NCT01034137","one-to-one",NA
29096678,"NCT01778335","one-to-one",NA
29096678,"NCT01778335","one-to-one",NA
29096678,"NCT01778335","one-to-one",NA
29099521,"NCT02099578","one-to-one",NA
29099950,"NCT01659671","one-to-one",NA
29101117,"NCT00335452","one-to-one",NA
29101117,"NCT00335452","one-to-one",NA
29101117,"NCT00335452","one-to-one",NA
29114733,"NCT02111122","one-to-one",NA
29121334,"NCT01755091","one-to-one",NA
29121334,"NCT01755091","one-to-one",NA
29127195,"NCT01657461","one-to-one",NA
29127195,"NCT01657461","one-to-one",NA
29127195,"NCT01657461","one-to-one",NA
29142030,"NCT00660647","one-to-one",NA
29146865,"NCT01405976","one-to-one",NA
29146865,"NCT01405976","one-to-one",NA
29146865,"NCT01405976","one-to-one",NA
29147135,"NCT02122471","one-to-one",NA
29150377,"NCT02063880","one-to-one",NA
29151041,"NCT02077582","one-to-one",NA
29151041,"NCT02077582","one-to-one",NA
29151041,"NCT02077582","one-to-one",NA
29166720,"NCT01196819","one-to-one",NA
29177059,"NCT01305785","one-to-one",NA
29177059,"NCT01305785","one-to-one",NA
29178815,"NCT01174550","one-to-one",NA
29178815,"NCT01174550","one-to-one",NA
29183908,"NCT00000620","one-to-one",NA
29183908,"NCT00000620","one-to-one",NA
29187388,"NCT01882881","one-to-one",NA
29189677,"NCT00307151","one-to-one",NA
29193819,"NCT02260557","one-to-one",NA
29193819,"NCT02260557","one-to-one",NA
29203689,"NCT01778335","one-to-one",NA
29203689,"NCT01778335","one-to-one",NA
29203689,"NCT01778335","one-to-one",NA
29210056,"NCT01677156","one-to-one",NA
29210056,"NCT01677156","one-to-one",NA
29210056,"NCT01677156","one-to-one",NA
29212544,"NCT01773512","one-to-one",NA
29212812,"NCT00000542","one-to-one",NA
29212812,"NCT00000542","one-to-one",NA
29212812,"NCT00000542","one-to-one",NA
29212825,"NCT00000620","one-to-one",NA
29212825,"NCT00000620","one-to-one",NA
29217004,"NCT00530894","one-to-one",NA
29223955,"NCT00791648","one-to-one",NA
29223955,"NCT00791648","one-to-one",NA
29243164,"NCT00924651","one-to-one",NA
29246151,"NCT02230241","one-to-one",NA
29246188,"NCT02323412","one-to-one",NA
29246188,"NCT02323412","one-to-one",NA
29246917,"NCT02577484","one-to-one",NA
29248859,"NCT00986154","one-to-one",NA
29273390,"NCT01732822","one-to-one",NA
29273594,"NCT00794885","one-to-one",NA
29273652,"NCT01090362","one-to-one",14
29273652,"NCT01090362","one-to-one",14
29275370,"NCT02282033","one-to-one",NA
29275370,"NCT02282033","one-to-one",NA
29275778,"NCT02578199","one-to-one",NA
29281086,"NCT01090362","one-to-one",NA
29281086,"NCT01090362","one-to-one",NA
29284737,"NCT01467206","one-to-one",NA
29284737,"NCT01467206","one-to-one",NA
29284737,"NCT01467206","one-to-one",NA
29297443,"NCT00495651","one-to-one",NA
29301520,"NCT02383238","one-to-one",NA
29305501,"NCT01239693","one-to-one",NA
29307087,"NCT01106014","one-to-one",NA
29307094,"NCT01507662","one-to-one",NA
29309629,"NCT00001137","one-to-one",NA
29310645,"NCT03010683","one-to-one",NA
29310645,"NCT03010683","one-to-one",NA
29310869,"NCT00394706","one-to-one",NA
29311086,"NCT02528279","one-to-one",NA
29312109,"NCT01492725","one-to-one",NA
29312109,"NCT01492725","one-to-one",NA
29313267,"NCT01106677","one-to-one",NA
29313267,"NCT01106625","one-to-one",NA
29313359,"NCT02283047","one-to-one",NA
29314424,"NCT00251251","one-to-one",NA
29322167,"NCT01174550","one-to-one",NA
29322167,"NCT01174550","one-to-one",NA
29324985,"NCT02063880","one-to-one",NA
29329602,"NCT02109666","one-to-one",NA
29330256,"NCT00391872","one-to-one",NA
29330256,"NCT00391872","one-to-one",NA
29331037,"NCT00935077","one-to-one",NA
29331969,"NCT01090362","one-to-one",NA
29331969,"NCT01090362","one-to-one",NA
29335020,"NCT00292552","one-to-one",NA
29349922,"NCT00945698","one-to-one",NA
29358194,"NCT00327691","one-to-one",NA
29358194,"NCT00327691","one-to-one",NA
29362724,"NCT00027352","one-to-one",NA
29364767,"NCT02586415","one-to-one",NA
29364767,"NCT02586415","one-to-one",NA
29364767,"NCT02586415","one-to-one",NA
29370229,"NCT01090362","one-to-one",NA
29370229,"NCT01090362","one-to-one",NA
29371246,"NCT00794885","one-to-one",NA
29385358,"NCT00643188","one-to-one",NA
29385358,"NCT00643188","one-to-one",NA
29389742,"NCT01840072","one-to-one",NA
29389742,"NCT01840072","one-to-one",NA
29389742,"NCT01840072","one-to-one",NA
29409951,"NCT01928771","one-to-one",NA
29414542,"NCT01261325","one-to-one",NA
29414542,"NCT01261325","one-to-one",NA
29414995,"NCT01174056","one-to-one",NA
29415175,"NCT00458393","one-to-one",NA
29415730,"NCT01239693","one-to-one",NA
29431878,"NCT02077582","one-to-one",NA
29431878,"NCT02077582","one-to-one",NA
29431878,"NCT02077582","one-to-one",NA
29435360,"NCT02109666","one-to-one",NA
29437944,"NCT00292552","one-to-one",NA
29459361,"NCT01777503","one-to-one",NA
29459361,"NCT01777503","one-to-one",NA
29471812,"NCT02992639","one-to-one",NA
29472265,"NCT00717730","one-to-one",NA
29472265,"NCT00197548","one-to-one",NA
29484197,"NCT01617421","one-to-one",NA
29497297,"NCT01718483","one-to-one",NA
29497297,"NCT01718509","one-to-one",NA
29527973,"NCT02321618","one-to-one",NA
29531764,"NCT01839110","one-to-one",NA
29536526,"NCT00908037","one-to-one",NA
29536526,"NCT00908037","one-to-one",NA
29550314,"NCT01174550","one-to-one",NA
29550314,"NCT01174550","one-to-one",NA
29566699,"NCT00292552","one-to-one",NA
29580174,"NCT03276598","one-to-one",NA
29605813,"NCT01424553","one-to-one",NA
29608587,"NCT02705807","one-to-one",NA
29618476,"NCT00251251","one-to-one",NA
29618599,"NCT00327691","one-to-one",NA
29618599,"NCT00327691","one-to-one",NA
29622600,"NCT00327691","one-to-one",NA
29622600,"NCT00327691","one-to-one",NA
29624666,"NCT02511249","one-to-one",NA
29624666,"NCT02511249","one-to-one",NA
29624666,"NCT02511249","one-to-one",NA
29653637,"NCT00799396","one-to-one",NA
29657830,"NCT00122382","one-to-one",NA
29668399,"NCT01081275","one-to-one",4
29668399,"NCT01081275","one-to-one",4
29668399,"NCT01081275","one-to-one",4
29668401,"NCT01081275","one-to-one",1
29668401,"NCT01081275","one-to-one",1
29668401,"NCT01081275","one-to-one",1
29681973,"NCT02721914","one-to-one",NA
29681973,"NCT02721914","one-to-one",NA
29684316,"NCT00607893","one-to-one",NA
29684316,"NCT00607893","one-to-one",NA
29684316,"NCT00607893","one-to-one",NA
29685860,"NCT00000620","one-to-one",NA
29685860,"NCT00000620","one-to-one",NA
29689135,"NCT01282242","one-to-one",NA
29689135,"NCT01282242","one-to-one",NA
29694815,"NCT02388061","one-to-one",NA
29694815,"NCT02388061","one-to-one",NA
29694815,"NCT02388061","one-to-one",NA
29708822,"NCT01543178","one-to-one",NA
29710289,"NCT02727543","one-to-one",NA
29725983,"NCT02414854","one-to-one",NA
29727039,"NCT00000560","one-to-one",NA
29734990,"NCT01368614","one-to-one",NA
